gtin,category
5.06009E+12,sweets
5.06009E+12,sweets
5.06009E+12,sweets
2.8802E+11,sweets
5.06009E+12,sweets
5.06009E+12,sweets
2.8811E+11,sweets
5.06009E+12,sweets
5.06009E+12,sweets
5.06009E+12,sweets
5.06009E+12,sweets
5.06009E+12,sweets
5.06009E+12,sweets
5.06009E+12,sweets
5.06009E+12,sweets
5.06009E+12,sweets
2.8757E+11,sweets
5.06009E+12,sweets
5.06009E+12,sweets
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,grains
5.0601E+12,meat_red
5.0601E+12,meat_red
5.0601E+12,meat_red
5.0601E+12,meat_red
5.0601E+12,meat_red
5.0601E+12,meat_red
5.0601E+12,meat_red
5.0601E+12,meat_red
5.0601E+12,meat_red
5.0601E+12,meat_red
5.0601E+12,eggs
5.0519E+12,eggs
5.0601E+12,eggs
5.05232E+12,eggs
3036556,eggs
5.05232E+12,eggs
5.09969E+12,eggs
5.00033E+12,eggs
5.00033E+12,eggs
5.00044E+12,eggs
5.06011E+12,water
5.01106E+12,water
5.06011E+12,water
5.01106E+12,water
5.01106E+12,water
5.01106E+12,water
4.00018E+12,water
5.01106E+12,water
5.06011E+12,wine
5.0514E+12,wine
5.05478E+12,wine
8.41011E+12,wine
8.4107E+12,wine
5.05291E+12,wine
8.41208E+12,wine
8.41011E+12,wine
5.05291E+12,wine
5.01809E+12,wine
8.41026E+12,wine
8.41044E+12,wine
8.4103E+12,wine
5.05395E+12,wine
5.05395E+12,wine
8.41044E+12,wine
5.05232E+12,wine
8.4107E+12,wine
8.4107E+12,wine
8.42035E+12,wine
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06012E+12,grains
5.06013E+12,sweets
5.06013E+12,sweets
5.01226E+12,sweets
5.06013E+12,sweets
5.01226E+12,sweets
5.01226E+12,sweets
5.06013E+12,sweets
5.01226E+12,sweets
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06048E+12,fruit_veg
5.06015E+12,fruit_veg
5.0602E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,fruit_veg
5.06015E+12,wine
6.00967E+12,wine
5.60414E+12,wine
8.05573E+12,wine
7.79232E+12,wine
9.41402E+12,wine
7.80432E+12,wine
5.02594E+12,wine
5.60111E+12,wine
5.60116E+12,wine
8.88885E+12,wine
9.42102E+12,wine
5.06015E+12,wine
8.00205E+12,wine
8.00363E+12,wine
8.03289E+12,wine
8.03412E+12,wine
8.39728E+11,wine
8.03412E+12,wine
8.00363E+12,wine
8.00603E+12,wine
8.03412E+12,wine
8.00294E+12,wine
5.06015E+12,wine
9.4219E+12,wine
9.41531E+12,wine
5.02594E+12,wine
5.06015E+12,wine
5.06017E+12,dairy
8.00187E+12,dairy
5.06017E+12,dairy
8.00187E+12,dairy
5.06017E+12,dairy
5.01025E+12,dairy
5.06017E+12,dairy
8.00187E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.01025E+12,dairy
5.06017E+12,dairy
8.00187E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
8.00187E+12,dairy
8.00187E+12,dairy
8.00187E+12,dairy
8.00187E+12,dairy
8.00187E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.06017E+12,dairy
5.01025E+12,dairy
5.06017E+12,dairy
5.00036E+12,dairy
5.00036E+12,dairy
8.42453E+12,dairy
8.88827E+12,dairy
5.01025E+12,dairy
8.88827E+12,dairy
8.88827E+12,dairy
8.00187E+12,dairy
5.06018E+12,sweets
5.06018E+12,sweets
5.06018E+12,sweets
5.0602E+12,sweets
5.02614E+12,sweets
5.03408E+12,sweets
8.71059E+12,sweets
5.03408E+12,sweets
5.03408E+12,sweets
5.05067E+12,sweets
5.01837E+12,sweets
5.05128E+12,sweets
5.00044E+12,sweets
8.71059E+12,sweets
8.71059E+12,sweets
5.00044E+12,sweets
5.02614E+12,sweets
5.02614E+12,sweets
5.05232E+12,sweets
5.03408E+12,sweets
5.03408E+12,sweets
5.03408E+12,sweets
5.03408E+12,sweets
5.0602E+12,sweets
5.03408E+12,sweets
5.0602E+12,sweets
5.03408E+12,sweets
5.03408E+12,sweets
5.0602E+12,sweets
5.00044E+12,sweets
5.05427E+12,sweets
5.05395E+12,sweets
5.05395E+12,sweets
5.05353E+12,sweets
5.02614E+12,sweets
5.05291E+12,sweets
5.05067E+12,sweets
5.02614E+12,sweets
5.03102E+12,sweets
5.05291E+12,sweets
5.05291E+12,sweets
5.052E+12,sweets
5.0602E+12,tea_coffee
5.0602E+12,tea_coffee
7.6223E+12,tea_coffee
5.06012E+12,tea_coffee
5.00021E+12,tea_coffee
5.06026E+12,tea_coffee
8.71257E+12,tea_coffee
5.00021E+12,tea_coffee
5.0602E+12,tea_coffee
5.0602E+12,tea_coffee
8.711E+12,tea_coffee
5.06012E+12,tea_coffee
5.06012E+12,tea_coffee
5.0602E+12,tea_coffee
7.61303E+12,tea_coffee
5.06022E+12,wine
8.4107E+12,wine
8.4107E+12,wine
5.06022E+12,wine
8.41154E+12,wine
8.41218E+12,wine
5.01809E+12,wine
8.41085E+12,wine
8.4104E+12,wine
8.41001E+12,wine
8.41218E+12,wine
5.06011E+12,wine
8.41001E+12,wine
5.01809E+12,wine
5.05353E+12,wine
5.01193E+12,wine
8.41001E+12,wine
8.41045E+12,wine
8.41105E+12,wine
8.42129E+12,wine
8.41035E+12,wine
8.41026E+12,wine
8.39728E+11,wine
8.41218E+12,wine
8.43364E+12,wine
8.43364E+12,wine
8.42513E+12,wine
8.42513E+12,wine
8.41218E+12,wine
5.06022E+12,wine
5.06022E+12,meat_red
5.06022E+12,meat_red
5.0319E+12,meat_red
5.01476E+12,meat_red
5.06022E+12,meat_red
50409464,meat_red
5.06022E+12,meat_red
5.03176E+12,meat_red
2.00826E+12,meat_red
5.70935E+12,meat_red
5.70935E+12,meat_red
5.70935E+12,meat_red
2.00825E+12,meat_red
5.06023E+12,fruit_veg
6.19401E+12,fruit_veg
6.28112E+12,fruit_veg
5.01353E+12,fruit_veg
5.02504E+12,fruit_veg
5.0603E+12,fruit_veg
5.0603E+12,fruit_veg
5.0603E+12,fruit_veg
5.06023E+12,fruit_veg
6.19401E+12,fruit_veg
5.06025E+12,water
5.06025E+12,water
5.06025E+12,water
5.06025E+12,water
5.06025E+12,water
5.06025E+12,water
5.06026E+12,fruit_veg
5.06014E+12,fruit_veg
5.06014E+12,fruit_veg
5.06028E+12,fruit_veg
5.06026E+12,fruit_veg
5.06026E+12,fruit_veg
5.06026E+12,fruit_veg
5.06028E+12,fruit_veg
5.06028E+12,fruit_veg
5.06028E+12,fruit_veg
5.06026E+12,fruit_veg
5.06026E+12,fruit_veg
5.06028E+12,meat_red
5.06039E+12,meat_red
5.01037E+12,meat_red
5.06039E+12,meat_red
5.06028E+12,meat_red
5.06039E+12,meat_red
5.0604E+12,meat_red
5.06028E+12,meat_red
5.06028E+12,meat_red
5.06028E+12,meat_red
5.01037E+12,meat_red
5.01037E+12,meat_red
5.01037E+12,meat_red
5.01037E+12,meat_red
5.02058E+12,meat_red
5.0191E+12,meat_red
5.0191E+12,meat_red
5.0191E+12,meat_red
7.79802E+12,meat_red
5.02789E+12,meat_red
5.02649E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
4.05249E+12,meat_red
5.02058E+12,meat_red
5.02058E+12,meat_red
5.02058E+12,meat_red
5.06035E+12,readymade
5.06035E+12,readymade
5.06035E+12,readymade
5.06035E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90083E+12,readymade
5.90154E+12,readymade
5.90289E+12,readymade
5.9057E+12,readymade
5.90744E+12,readymade
5.90744E+12,readymade
5.90744E+12,readymade
5.90778E+12,readymade
5.90744E+12,readymade
5.06035E+12,readymade
5.06035E+12,readymade
5.90048E+12,readymade
5.90744E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90289E+12,readymade
5.90048E+12,readymade
5.9057E+12,readymade
5.01639E+12,readymade
5.90154E+12,readymade
5.90289E+12,readymade
5.90289E+12,readymade
5.90048E+12,readymade
5.90202E+12,readymade
5.90202E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.01639E+12,readymade
5.90744E+12,readymade
5.90744E+12,readymade
5.90048E+12,readymade
5.90048E+12,readymade
5.90044E+12,readymade
5.90044E+12,readymade
5.90048E+12,readymade
5.06035E+12,readymade
5.06035E+12,readymade
5.06035E+12,readymade
5.06035E+12,readymade
5.06035E+12,readymade
5.06035E+12,readymade
5.06035E+12,readymade
5.06035E+12,readymade
5.90097E+12,readymade
5.90778E+12,readymade
5.90289E+12,readymade
5.90289E+12,readymade
5.06035E+12,fish
5.06035E+12,fish
5.06035E+12,fish
5.06035E+12,fish
5.06035E+12,fish
5.06035E+12,fish
9.55609E+12,fish
8.85271E+12,fish
8.85271E+12,fish
5.06036E+12,sweets
5.06036E+12,sweets
5.06036E+12,sweets
5.06036E+12,sweets
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
8.88876E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
8.88876E+12,poultry
8.88876E+12,poultry
8.88876E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
8.88876E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.0604E+12,poultry
5.06039E+12,poultry
8.88876E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.0604E+12,poultry
5.0604E+12,poultry
5.0604E+12,poultry
5.06039E+12,poultry
5.0604E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
8.88876E+12,poultry
8.88876E+12,poultry
8.88876E+12,poultry
8.88876E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
8.88877E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,poultry
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06015E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,meat_red
5.06039E+12,sweets
5.01843E+12,sweets
5.01843E+12,sweets
5.06043E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.03886E+12,readymade
5.05291E+12,readymade
5.39151E+12,readymade
5.06043E+12,readymade
5.03886E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.03886E+12,readymade
5.03886E+12,readymade
5.03886E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.03886E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.03886E+12,readymade
5.03886E+12,readymade
5.03886E+12,readymade
5.39151E+12,readymade
5.39151E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.39151E+12,readymade
5.39151E+12,readymade
5.06043E+12,readymade
5.06043E+12,readymade
5.03886E+12,readymade
5.03886E+12,readymade
5.03886E+12,readymade
5.06051E+12,readymade
5.06051E+12,readymade
2.1201E+11,readymade
5.09873E+12,readymade
5.09873E+12,readymade
5.39151E+12,readymade
5.09873E+12,readymade
5.39151E+12,readymade
5.39151E+12,readymade
5.09873E+12,readymade
5.09873E+12,readymade
5.39151E+12,readymade
5.39151E+12,readymade
5.39151E+12,readymade
5.39151E+12,readymade
5.00035E+12,readymade
5.0989E+12,meat_red
5.09912E+12,meat_red
5.09912E+12,meat_red
5.09912E+12,meat_red
5.09963E+12,meat_red
5.0998E+12,meat_red
5.0998E+12,meat_red
5.39097E+12,meat_red
5.39097E+12,meat_red
5.39151E+12,meat_red
5.09963E+12,meat_red
5.09963E+12,meat_red
5.0989E+12,meat_red
5.39097E+12,meat_red
50954131,meat_red
5.09911E+12,meat_red
5.09912E+12,meat_red
5.0989E+12,meat_red
5.0989E+12,meat_red
5.39151E+12,meat_red
5.01107E+12,meat_red
5.0989E+12,meat_red
5.39057E+12,meat_red
5.0989E+12,meat_red
5.09989E+12,meat_red
5.39097E+12,meat_red
5.0989E+12,meat_red
5.0989E+12,meat_red
5.09963E+12,meat_red
5.09922E+12,meat_red
5.09912E+12,meat_red
5.0989E+12,meat_red
50959785,meat_red
5.01107E+12,meat_red
5.0989E+12,meat_red
5.09905E+12,meat_red
5.09922E+12,meat_red
5.09952E+12,meat_red
5.09963E+12,meat_red
5.09963E+12,meat_red
5.0998E+12,meat_red
5.09912E+12,meat_red
5.09895E+12,grains
5.09927E+12,grains
5.09942E+12,grains
5.09987E+12,grains
5.09927E+12,grains
5.09902E+12,grains
5.09987E+12,grains
5.09902E+12,grains
5.09895E+12,grains
5.09895E+12,grains
5.01143E+12,grains
5.09911E+12,dairy
5.09911E+12,dairy
5.09911E+12,dairy
5.0993E+12,grains
5.09956E+12,grains
5.09956E+12,grains
5.0993E+12,grains
5.01158E+12,grains
5.01158E+12,grains
5.09987E+12,grains
5.02525E+12,grains
5.02525E+12,grains
5.02525E+12,grains
5.0993E+12,grains
5.09956E+12,grains
5.0994E+12,fruit_veg
5.05701E+12,fruit_veg
10087015,fruit_veg
3043868,fruit_veg
8.88825E+12,fruit_veg
5.09963E+12,grains
5.39037E+12,grains
5.39037E+12,grains
5.39037E+12,grains
5.0993E+12,grains
5.09908E+12,grains
5.09908E+12,grains
5.09963E+12,grains
5.09963E+12,meat_red
5.09963E+12,meat_red
2.0846E+12,meat_red
2.0846E+12,meat_red
2.0985E+12,meat_red
5.09922E+12,meat_red
5.09922E+12,meat_red
5.09963E+12,meat_red
5.09965E+12,sweets
5.09965E+12,sweets
5.09975E+12,sweets
5.09975E+12,sweets
5.09965E+12,sweets
5.09975E+12,sweets
5.09975E+12,sweets
5.09965E+12,sweets
5.09965E+12,sweets
5.09975E+12,sweets
5.09975E+12,sweets
5.09975E+12,sweets
5.09975E+12,sweets
5.09965E+12,sweets
5.09965E+12,sweets
5.09965E+12,sweets
5.09965E+12,sweets
5.09965E+12,sweets
5.09975E+12,sweets
5.09965E+12,sweets
5.09965E+12,sweets
5.09965E+12,sweets
5.09975E+12,sweets
5.09965E+12,sweets
5.09965E+12,sweets
5.09975E+12,sweets
5.09975E+12,sweets
5.09965E+12,sweets
5.09965E+12,dairy
5.09975E+12,dairy
5.09965E+12,dairy
5.09948E+12,dairy
5.09987E+12,grains
5.09987E+12,grains
5.09987E+12,grains
5.01004E+12,grains
5.09927E+12,grains
5.09927E+12,grains
5.01104E+12,grains
5.01104E+12,grains
5.01106E+12,grains
5.09956E+12,grains
5.09911E+12,grains
5.01004E+12,grains
5.09927E+12,grains
5.01004E+12,grains
5.09927E+12,grains
5.09897E+12,grains
5.05353E+12,grains
5.01327E+12,grains
5.09911E+12,grains
5.09911E+12,grains
5.09911E+12,grains
5.09926E+12,grains
5.09987E+12,grains
5.01106E+12,grains
5.01106E+12,grains
5.0999E+12,grains
5.09927E+12,grains
5.09987E+12,grains
5.09987E+12,grains
5.01104E+12,grains
5.01004E+12,grains
5.05478E+12,grains
5.05478E+12,grains
5.01004E+12,grains
5.01106E+12,grains
5.01106E+12,grains
5.09989E+12,sweets
5.39152E+12,sweets
8.88883E+12,sweets
5.39152E+12,sweets
5.20011E+12,wine
5.20371E+12,wine
5.20371E+12,wine
5.20258E+12,fruit_veg
5.20258E+12,fruit_veg
5.39E+12,sweets
5.39E+12,sweets
5.39E+12,sweets
5.0544E+12,sweets
5.39E+12,sweets
5.0544E+12,sweets
5.39E+12,sweets
5.39E+12,sweets
5.39039E+12,sweets
5.01204E+12,sweets
7.62221E+12,sweets
7.62221E+12,sweets
5.01078E+12,sweets
5.39131E+12,fish
5.39131E+12,fish
5.39131E+12,fish
5.39131E+12,fish
5.39131E+12,fish
5.39131E+12,fish
5.39131E+12,fish
5.39131E+12,fish
5.39131E+12,fish
2.9836E+11,fish
5.39151E+12,grains
5.39151E+12,grains
5.00046E+12,grains
5.39151E+12,grains
5.01116E+12,grains
5.41067E+12,grains
5.01116E+12,grains
5.00012E+12,grains
5.41067E+12,grains
5.01837E+12,grains
5.02058E+12,grains
5.41067E+12,grains
5.01116E+12,grains
5.41067E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01837E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.05101E+12,grains
5.01116E+12,grains
5.0517E+12,grains
5.41067E+12,grains
5.39152E+12,grains
5.01116E+12,grains
5.03102E+12,grains
5.03102E+12,grains
5.05232E+12,grains
5.01116E+12,grains
5.00044E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.00012E+12,grains
5.06009E+12,grains
5.01116E+12,grains
5.41067E+12,grains
5.41067E+12,grains
5.01116E+12,grains
5.41067E+12,grains
5.01116E+12,grains
5.41355E+12,sweets
7.62221E+12,sweets
7.62221E+12,sweets
8.88873E+12,sweets
4.00054E+12,sweets
7.62221E+12,sweets
5.01245E+12,sweets
5.03466E+12,sweets
5.00016E+12,sweets
5.60101E+12,wine
5.00046E+12,wine
5.01431E+12,wine
5.02824E+12,wine
5.60414E+12,wine
5.05478E+12,wine
5.05232E+12,wine
5.05395E+12,wine
5.60412E+12,wine
5.60031E+12,wine
5.76047E+12,dairy
5.05179E+12,dairy
5.76047E+12,dairy
5.76047E+12,dairy
6.09613E+11,dairy
5.76047E+12,dairy
5.05179E+12,dairy
5.05128E+12,dairy
5.76047E+12,dairy
5.05353E+12,dairy
5.05353E+12,dairy
5.76047E+12,dairy
5.05179E+12,dairy
5.03896E+12,dairy
5.05114E+12,dairy
5.05114E+12,dairy
5.00036E+12,dairy
5.052E+12,dairy
5.05478E+12,dairy
5.90005E+12,sweets
5.90098E+12,sweets
5.90055E+12,sweets
5.90098E+12,sweets
5.90055E+12,sweets
5.90035E+12,sweets
5.90098E+12,sweets
5.90098E+12,sweets
5.90055E+12,sweets
5.90055E+12,sweets
5.90098E+12,sweets
5.90005E+12,sweets
5.90055E+12,sweets
5.90055E+12,sweets
5.90055E+12,sweets
5.90005E+12,sweets
5.90005E+12,sweets
7.61303E+12,sweets
5.90005E+12,grains
5.90006E+12,grains
5.9004E+12,grains
5.90188E+12,grains
5.90188E+12,grains
5.0188E+11,grains
5.90188E+12,grains
5.90114E+12,grains
5.90005E+12,grains
7.61303E+12,grains
5.90188E+12,grains
5.90005E+12,grains
5.90188E+12,grains
5.9075E+12,grains
8.7121E+12,grains
5.90188E+12,grains
7.61303E+12,grains
5.90009E+12,grains
5.9004E+12,grains
5.9075E+12,grains
5.9003E+12,grains
7.61303E+12,grains
5.90009E+12,grains
8.7121E+12,grains
8.71257E+12,grains
5.90188E+12,grains
5.90188E+12,grains
7.61303E+12,grains
5.0188E+12,grains
8.7121E+12,grains
8.7121E+12,grains
5.0188E+12,grains
5.90114E+12,grains
5.90006E+12,sweets
5.9001E+12,sweets
5.9001E+12,sweets
5.9001E+12,sweets
5.90035E+12,sweets
5.90035E+12,sweets
5.90035E+12,sweets
5.90035E+12,sweets
5.90159E+12,sweets
5.90159E+12,sweets
5.9001E+12,sweets
5.90159E+12,sweets
5.90159E+12,sweets
5.9001E+12,sweets
5.90159E+12,sweets
5.90159E+12,sweets
5.9001E+12,sweets
5.90159E+12,sweets
5.90578E+12,sweets
5.90019E+12,sweets
5.9001E+12,sweets
5.9001E+12,sweets
5.9001E+12,sweets
5.90159E+12,sweets
5.90159E+12,sweets
5.90159E+12,sweets
5.90035E+12,sweets
7.6223E+12,sweets
5.9001E+12,sweets
5.90035E+12,sweets
5.90019E+12,sweets
5.90019E+12,sweets
5.90035E+12,sweets
5.90159E+12,sweets
5.90159E+12,sweets
5.90159E+12,sweets
5.90747E+12,sweets
5.9001E+12,sweets
5.90159E+12,sweets
5.9001E+12,sweets
5.90747E+12,sweets
5.9001E+12,sweets
5.9001E+12,sweets
5.90006E+12,sweets
5.90035E+12,sweets
5.90035E+12,sweets
5.90159E+12,sweets
5.9001E+12,sweets
5.9001E+12,sweets
5.9001E+12,sweets
5.90035E+12,sweets
5.9001E+12,sweets
5.9001E+12,sweets
5.90086E+12,sweets
8.588E+12,sweets
5.9001E+12,sweets
7.62221E+12,sweets
5.90035E+12,sweets
8.588E+12,sweets
5.90035E+12,sweets
5.90086E+12,sweets
5.9001E+12,sweets
5.90028E+12,sweets
8.58601E+12,sweets
5.90039E+12,sweets
5.90035E+12,sweets
5.90035E+12,sweets
5.9001E+12,sweets
5.90039E+12,sweets
5.90009E+12,sweets
5.90159E+12,sweets
7.61303E+12,sweets
7.61303E+12,sweets
59001690,sweets
5.90039E+12,sweets
8.58601E+12,sweets
8.58601E+12,sweets
8.588E+12,sweets
8.588E+12,sweets
8.588E+12,sweets
5.90035E+12,sweets
5.90035E+12,sweets
5.90009E+12,sweets
5.90039E+12,sweets
5.90006E+12,sweets
5.90006E+12,sweets
5.90035E+12,sweets
5.90033E+12,soft_drinks
5.90033E+12,soft_drinks
5.90107E+12,soft_drinks
5.90107E+12,soft_drinks
5.90171E+12,soft_drinks
5.90055E+12,soft_drinks
5.90107E+12,soft_drinks
6.64166E+11,soft_drinks
5.90055E+12,soft_drinks
5.90107E+12,soft_drinks
5.90033E+12,soft_drinks
5.90055E+12,soft_drinks
5.90055E+12,soft_drinks
5.90107E+12,soft_drinks
5.90033E+12,soft_drinks
5.90033E+12,soft_drinks
5.90107E+12,soft_drinks
5.90171E+12,soft_drinks
5.90107E+12,soft_drinks
74854382742,soft_drinks
5.90107E+12,soft_drinks
5.90033E+12,soft_drinks
5.90055E+12,soft_drinks
5.90055E+12,soft_drinks
5.90107E+12,soft_drinks
5.90033E+12,soft_drinks
5.90055E+12,soft_drinks
5.90055E+12,soft_drinks
5.90033E+12,soft_drinks
5.90107E+12,soft_drinks
5.90107E+12,soft_drinks
5.90034E+12,meat_red
5.90034E+12,meat_red
5.90034E+12,meat_red
2.06858E+12,meat_red
5.90034E+12,meat_red
5.9063E+12,meat_red
5.9014E+12,meat_red
5.90034E+12,meat_red
5.90034E+12,meat_red
5.90465E+12,meat_red
5.90235E+12,meat_red
5.90034E+12,meat_red
5.90034E+12,meat_red
5.9063E+12,meat_red
5.9014E+12,meat_red
5.9014E+12,meat_red
5.90465E+12,meat_red
5.90034E+12,meat_red
5.9014E+12,meat_red
5.90034E+12,meat_red
5.9063E+12,meat_red
5.9063E+12,meat_red
2.03434E+12,meat_red
5.90034E+12,meat_red
5.9014E+12,meat_red
5.9014E+12,meat_red
5.9014E+12,meat_red
5.9014E+12,meat_red
5.90034E+12,meat_red
5.9014E+12,meat_red
5.90034E+12,meat_red
5.9014E+12,meat_red
5.90034E+12,meat_red
5.90034E+12,meat_red
5.90034E+12,meat_red
5.90034E+12,meat_red
5.90055E+12,soft_drinks
5.90055E+12,soft_drinks
5.90055E+12,soft_drinks
5.90055E+12,soft_drinks
5.99527E+12,soft_drinks
5.90055E+12,soft_drinks
5.90055E+12,soft_drinks
5.90055E+12,soft_drinks
5.90055E+12,soft_drinks
5.90055E+12,soft_drinks
8.588E+12,soft_drinks
8.588E+12,soft_drinks
5.0517E+12,soft_drinks
5.99527E+12,soft_drinks
5.99764E+12,soft_drinks
5.90055E+12,soft_drinks
5.90065E+12,meat_red
5.90065E+12,meat_red
5.9012E+12,meat_red
5.9012E+12,meat_red
5.9075E+12,meat_red
5.9075E+12,meat_red
5.9075E+12,meat_red
5.9075E+12,meat_red
5.9075E+12,meat_red
5.9012E+12,meat_red
5.9075E+12,meat_red
5.90187E+12,meat_red
5.90187E+12,meat_red
5.90187E+12,meat_red
5.90065E+12,meat_red
5.9075E+12,meat_red
5.9075E+12,meat_red
5.9075E+12,meat_red
5.9075E+12,meat_red
5.9075E+12,meat_red
5.9017E+12,meat_red
5.90065E+12,meat_red
5.90065E+12,meat_red
